Epoch,Loss_D,Loss_G,PSNR,SSIM,Score_D,Score_G
212,1.0,0.006013367547469581,23.866976426914658,0.7131983587321113,1.0,1.0
213,1.0,0.005872520016852074,23.967804671759446,0.7117627000808716,1.0,1.0
214,1.0,0.006057978244777211,23.890991619730162,0.7094335882803973,1.0,1.0
215,1.0,0.006021205914279301,23.950713794468808,0.7121577118424808,1.0,1.0
216,1.0,0.005977809534123736,23.95520540472028,0.7119082999930663,1.0,1.0
217,1.0,0.006029663441513113,23.981132253895126,0.713373509014354,1.0,1.0
218,1.0,0.006011188155162834,23.900870179357405,0.7097101022916682,1.0,1.0
219,1.0,0.0060180286442983654,23.92185798118859,0.7102793392013101,1.0,1.0
220,1.0,0.005998545495603613,23.951494999466128,0.7094678069563473,1.0,1.0
221,1.0,0.005997840081882513,23.93402443507889,0.7108408317846411,1.0,1.0
222,1.0,0.0059905126514638255,23.94650813496795,0.7107424553702859,1.0,1.0
223,1.0,0.006010677021019116,23.946840646179194,0.7091002342981451,1.0,1.0
224,1.0,0.005992645711197468,23.92052252662443,0.7088299045843237,1.0,1.0
225,1.0,0.006015903619145919,23.96586031442019,0.7117834722995758,1.0,1.0
226,1.0,0.006013086743786663,23.93403595288642,0.7130805450327257,1.0,1.0
227,1.0,0.005963392449643262,23.946557812959295,0.7121611968909993,1.0,1.0
228,1.0,0.006007001570085744,23.953497262731318,0.7109400043768042,1.0,1.0
229,1.0,0.005981626243603801,23.921735762930375,0.7096333350854761,1.0,1.0
230,1.0,0.00601328914773143,23.960986026089806,0.7134731322877548,1.0,1.0
231,1.0,0.006034113475662506,23.886008963401775,0.7081135541551253,1.0,1.0
232,1.0,0.0060116329147831766,23.959927491438112,0.710563344745075,1.0,1.0
233,1.0,0.005953919210298333,23.889584398327845,0.7098228133425993,1.0,1.0
234,1.0,0.0059816986829890105,23.971060596986362,0.7136233318553251,1.0,1.0
235,1.0,0.0059880987478944355,23.91369296103244,0.7062605775805081,1.0,1.0
236,1.0,0.006009536434834946,23.976068971105843,0.7134255825070774,1.0,1.0
237,1.0,0.006017850838757739,23.912466707952504,0.711727206847247,1.0,1.0
238,1.0,0.005991476962487855,23.938216773444463,0.7135447403262644,1.0,1.0
239,1.0,0.005944424707130223,23.958306176670288,0.7109784754584817,1.0,1.0
240,1.0,0.0059800882218126765,23.94351037881337,0.7120964074836058,1.0,1.0
241,1.0,0.0059788623664104295,23.860424148277023,0.7118431369697347,1.0,1.0
242,1.0,0.00595535954070127,23.968039615798816,0.712982894673067,1.0,1.0
243,1.0,0.006005300503714891,23.927270545583838,0.7083989498895757,1.0,1.0
244,1.0,0.005949488133303598,23.95641325567647,0.7126878508399515,1.0,1.0
245,1.0,0.006008170982097794,23.940680918516605,0.7091428392073688,1.0,1.0
246,1.0,0.00596952653105209,23.94935702400744,0.7121101647966048,1.0,1.0
247,1.0,0.005944163878364656,23.95339219819953,0.7104432254679063,1.0,1.0
248,1.0,0.005945944354763467,23.973059436773667,0.713833295247134,1.0,1.0
249,1.0,0.005947751343294889,23.969129387932938,0.7127992267468396,1.0,1.0
250,1.0,0.005983429114127944,23.974240305980942,0.7133513174337499,1.0,1.0
251,1.0,0.005921595199981671,23.83693382725513,0.7101848668210646,1.0,1.0
252,1.0,0.005917725777643884,23.87976120185426,0.7099629925980288,1.0,1.0
253,1.0,0.006033113930753605,23.919414306086303,0.7100311035969679,1.0,1.0
254,1.0,0.005944516764630279,23.92480092507356,0.7108494494241827,1.0,1.0
255,1.0,0.005951289313505153,23.922648690498303,0.7100061259550207,1.0,1.0
256,1.0,0.0059879150648718465,23.899334665557426,0.7143710381844465,1.0,1.0
257,1.0,0.005962861520600712,23.978039522499103,0.7143118162716137,1.0,1.0
258,1.0,0.005961733013503031,23.907001151178633,0.7084871147660649,1.0,1.0
259,1.0,0.006018072285516533,23.96511280517261,0.7137321327714359,1.0,1.0
260,1.0,0.0059792710573016526,23.946628322681033,0.7134480922362384,1.0,1.0
261,1.0,0.005884689099328246,23.963956850995753,0.7110229114223929,1.0,1.0
262,1.0,0.005967234605086778,23.95327353088749,0.7135705587443183,1.0,1.0
263,1.0,0.005986164684245687,23.922661849863324,0.7128860872633317,1.0,1.0
264,1.0,0.006008074818190165,23.94969598947076,0.7129057488020729,1.0,1.0
265,1.0,0.006052003887086036,23.914476009998623,0.7109961125429939,1.0,1.0
266,1.0,0.005963367854919798,23.888990365881916,0.7108569731431849,1.0,1.0
267,1.0,0.005945460924622185,23.973274453727555,0.7117761152632096,1.0,1.0
268,1.0,0.005929583286989235,23.951439241881186,0.7092310277153464,1.0,1.0
269,1.0,0.005986925629218538,23.926080859181322,0.7114572752924526,1.0,1.0
270,1.0,0.005948440611563221,23.93403193505005,0.7097502061899971,1.0,1.0
271,1.0,0.005995387517161176,23.949970078416758,0.7116895472302156,1.0,1.0
272,1.0,0.005939785559511113,23.92669774448133,0.7118738967530868,1.0,1.0
273,1.0,0.006019507245032373,23.949402131961293,0.7115556288466734,1.0,1.0
274,1.0,0.006031231721138169,23.978965611463003,0.7127308144288904,1.0,1.0
275,1.0,0.006040118663811577,23.98425773501044,0.7129637824787813,1.0,1.0
276,1.0,0.005905239177410474,23.93530138637945,0.7109309127050287,1.0,1.0
277,1.0,0.006008392683269378,23.941702709899808,0.7120470819052528,1.0,1.0
278,1.0,0.005971201548832441,23.96056887283928,0.710364723556182,1.0,1.0
279,1.0,0.005949641768625396,23.911387394150605,0.7103792398116168,1.0,1.0
280,1.0,0.0059302322055676026,23.947397712325458,0.709589557577582,1.0,1.0
281,1.0,0.005923892833783241,23.987665917827798,0.7131034890343161,1.0,1.0
282,1.0,0.00591794092721211,23.959059385681446,0.7121831337143393,1.0,1.0
283,1.0,0.005977037636574335,23.89370790951997,0.7084972556899576,1.0,1.0
284,1.0,0.005975882900533027,23.967978489048015,0.7128951264128965,1.0,1.0
285,1.0,0.005963347673996123,23.956236576479185,0.7115033964549794,1.0,1.0
286,1.0,0.0059265750915392075,23.979747847674627,0.7129365559185252,1.0,1.0
287,1.0,0.0058735252470670345,23.958475580181805,0.7141946114512051,1.0,1.0
288,1.0,0.005929125568935436,23.961652802411653,0.7115757631554324,1.0,1.0
289,1.0,0.005975891375345385,23.965759271241993,0.711920463477864,1.0,1.0
290,1.0,0.005915346098784915,23.93881722162498,0.7099216827925514,1.0,1.0
291,1.0,0.005928269861834849,23.972380338022784,0.712404087080675,1.0,1.0
292,1.0,0.005994536338407479,23.963109771619948,0.7138332504384658,1.0,1.0
293,1.0,0.005961941567857465,23.954840478108768,0.7117534511930802,1.0,1.0
294,1.0,0.0059618279953559715,23.951629721776726,0.7080544537656448,1.0,1.0
295,1.0,0.005898145840553467,23.980969561347077,0.712889676584917,1.0,1.0
296,1.0,0.005917397019771223,23.948954768458965,0.7094943887345931,1.0,1.0
297,1.0,0.005980463322854328,23.963527745063967,0.713636218660018,1.0,1.0
298,1.0,0.005951232579676156,23.967720418368614,0.7130962717533111,1.0,1.0
299,1.0,0.005909058141471918,23.940176753332647,0.708535453712239,1.0,1.0
300,1.0,0.005912626351335806,23.94103954894504,0.7094863792026744,1.0,1.0
301,1.0,0.005918879898789222,23.972431048439407,0.7128234778432285,1.0,1.0
302,1.0,0.005914569395053351,23.947118654084246,0.7079949857908137,1.0,1.0
303,1.0,0.005951207850106105,23.960106150569715,0.7113720452785492,1.0,1.0
304,1.0,0.00591443245182048,23.95472211694653,0.711807413521935,1.0,1.0
305,1.0,0.005888318533222832,23.923132338103677,0.7072698692013236,1.0,1.0
306,1.0,0.005899555248035464,23.92120575253237,0.7093884185482474,1.0,1.0
307,1.0,0.005933396163993253,23.95039252049006,0.7139610114518334,1.0,1.0
308,1.0,0.005953166026644364,23.9428621960254,0.7105997407436371,1.0,1.0
309,1.0,0.00596713855695314,23.929286419196014,0.7097776561624863,1.0,1.0
310,1.0,0.005920367874985862,23.959816724410818,0.7107275773497189,1.0,1.0
311,1.0,0.005955771851481613,23.989810772356375,0.7152679789066315,1.0,1.0
312,1.0,0.005912388237918209,23.937751931013537,0.7092544144041398,1.0,1.0
313,1.0,0.005976309692431353,23.981269504432177,0.7136756655047921,1.0,1.0
314,1.0,0.005960405422318838,23.9573778026827,0.7125742661251742,1.0,1.0
315,1.0,0.005907339178315715,23.951619050855022,0.7092243133572971,1.0,1.0
316,1.0,0.0059269429719867464,23.935494181970785,0.712094262417625,1.0,1.0
317,1.0,0.0059663200117424575,23.63033369774627,0.7107440179235796,1.0,1.0
318,1.0,0.005956049970724804,23.946947471687032,0.7117692337316626,1.0,1.0
319,1.0,0.005972293503917084,23.968172762830093,0.7116202100585489,1.0,1.0
320,1.0,0.005915204907494212,23.994804978128876,0.7132698828332564,1.0,1.0
321,1.0,0.005913277772885419,23.94602094003735,0.7121136800681843,1.0,1.0
322,1.0,0.005939801582051608,23.971318469264627,0.7122294347426471,1.0,1.0
323,1.0,0.005919628145095117,23.993590585549352,0.713692970346002,1.0,1.0
324,1.0,0.0059486967422246574,23.985379446025004,0.7133023730446311,1.0,1.0
325,1.0,0.005918071785841338,23.949570815542074,0.7117149278696846,1.0,1.0
326,1.0,0.00595398328774525,23.96167276419629,0.7135886000184452,1.0,1.0
327,1.0,0.005883859763602297,23.918299081989005,0.7106611894859988,1.0,1.0
328,1.0,0.0059314676583884,23.985169792533068,0.7144024869974922,1.0,1.0
329,1.0,0.006017270445221377,23.801926310273608,0.7083275602144353,1.0,1.0
330,1.0,0.005996893891607394,23.984362585038394,0.7140331233248991,1.0,1.0
331,1.0,0.005950607880838439,23.967541806406054,0.7144337944423451,1.0,1.0
332,1.0,0.005916533268943518,23.952188841394445,0.7134426724209505,1.0,1.0
333,1.0,0.005910169753931953,23.973577317575916,0.7133108925819397,1.0,1.0
334,1.0,0.005936458716782445,23.95690754616585,0.7106083841884837,1.0,1.0
335,1.0,0.0059667914390876264,23.97854514435702,0.7132489993291743,1.0,1.0
336,1.0,0.005919372899803573,23.98948682414273,0.7133691191673279,1.0,1.0
337,1.0,0.005932255656553242,23.949151229705397,0.7110515361673692,1.0,1.0
338,1.0,0.005911964302893705,23.964963075118515,0.714140143324347,1.0,1.0
339,1.0,0.005915592831899663,23.985507033221577,0.712962365991929,1.0,1.0
340,1.0,0.005911621584886027,23.98848362142472,0.7132032102697036,1.0,1.0
341,1.0,0.005937393637273662,23.957260309933886,0.7108971808237188,1.0,1.0
342,1.0,0.0059474362896944945,23.965273167516052,0.7114916820385877,1.0,1.0
343,1.0,0.005946631205942994,23.974054000008458,0.7114856151272269,1.0,1.0
344,1.0,0.005974032762209455,23.977118275037753,0.711437102766598,1.0,1.0
